PROPIETARIO,REGION,ZONA,SITIO,MANEJO,PERIODOPLANTACION,SUPERFICIE
3,9,9,4,4,-9,39.57
3,9,9,4,9,-20,91.34
3,9,9,4,9,-18,249.36
3,9,9,4,9,-16,10.4
3,9,9,4,9,-13,6.47
3,9,9,4,9,-12,31.63
3,9,9,4,9,-11,1.91
3,9,9,4,9,-2,0.85
3,9,9,4,10,-16,6.6
3,9,9,4,10,-12,3.89
3,9,9,4,10,-1,65.77
3,10,9,1,1,-30,29.38
3,10,9,1,1,-29,5.49
3,10,9,1,1,-28,25.91
3,10,9,1,1,-26,43.51
3,10,9,1,1,-24,10.07
3,10,9,1,1,-23,27
3,10,9,1,1,-21,68.96
3,10,9,1,1,-16,2.88
3,10,9,1,1,-14,3.01
3,10,9,1,1,-13,3.6
3,10,9,1,1,-12,34.5
3,10,9,1,1,-11,10.03
3,10,9,1,1,-7,11.44
3,10,9,1,1,-2,5.18
3,10,9,1,3,-24,31.85
3,10,9,1,3,-21,17.04
3,10,9,1,3,-13,34.91
3,10,9,1,3,-9,1.45
3,10,9,1,3,-4,0.98
3,10,9,1,3,-3,4.43
3,10,9,1,4,-26,18.79
3,10,9,1,4,-18,2.17
3,10,9,1,4,-16,1.18
3,10,9,1,4,-15,3.73
3,10,9,1,4,-12,81.28
3,10,9,1,4,-11,0.64
3,10,9,1,4,-10,51.26
3,10,9,1,4,-4,11.88
3,10,9,1,5,-26,22.7
3,10,9,1,5,-12,42.86
3,10,9,1,5,-8,1.75
3,10,9,1,5,-4,6.6
3,10,9,1,9,-6,2.35
3,10,9,1,9,-4,14.08
3,10,9,1,9,-2,8.14
3,10,9,1,10,-20,0.49
3,10,9,1,10,-16,40.68
3,10,9,1,10,-15,13.04
3,10,9,1,10,-14,127.94
3,10,9,1,10,-13,71.18
3,10,9,1,10,-12,94.91
3,10,9,1,10,-11,51.93
3,10,9,1,10,-10,4.9
3,10,9,1,10,-7,45.73
3,10,9,1,10,-6,34.22
3,10,9,1,10,-5,40.85
3,10,9,1,10,-4,21.79
3,10,9,1,10,-3,59.5
3,10,9,1,10,-2,124.33
3,10,9,1,10,-1,57.57
3,10,9,2,1,-30,40.24
3,10,9,2,1,-29,5.57
3,10,9,2,1,-28,36.01
3,10,9,2,1,-27,5.18
3,10,9,2,1,-26,35.82
3,10,9,2,1,-24,10.18
3,10,9,2,1,-23,5.07
3,10,9,2,1,-21,23.2
3,10,9,2,1,-20,10.22
3,10,9,2,1,-19,4.34
3,10,9,2,1,-18,7.14
3,10,9,2,1,-17,2.56
3,10,9,2,1,-16,8.51
3,10,9,2,1,-14,23.01
3,10,9,2,1,-12,11.68
3,10,9,2,1,-11,4.18
3,10,9,2,1,-10,13.73
3,10,9,2,1,-6,6.27
3,10,9,2,1,-5,5.09
3,10,9,2,1,-3,0.6
3,10,9,2,3,-30,28.36
3,10,9,2,3,-28,11.31
3,10,9,2,3,-26,15.57
3,10,9,2,3,-13,24.26
3,10,9,2,3,-10,4.04
3,10,9,2,3,-4,6.91
3,10,9,2,3,-3,2.51
3,10,9,2,3,-2,3.19
3,10,9,2,3,-1,4.79
3,10,9,2,4,-29,38.56
3,10,9,2,4,-26,25.77
3,10,9,2,4,-24,8.93
3,10,9,2,4,-14,27.3
3,10,9,2,4,-4,9.15
3,10,9,2,4,-1,5.53
3,10,9,2,5,-27,19.17
3,10,9,2,5,-26,24.25
3,10,9,2,5,-10,2.98
3,10,9,2,5,-9,4.2
3,10,9,2,5,-7,4.8
3,10,9,2,5,-5,8.55
3,10,9,2,5,-4,6.45
3,10,9,2,5,-3,57.27
3,10,9,3,1,-30,33.3
3,10,9,3,1,-29,18.62
3,10,9,3,1,-26,4.03
3,10,9,3,1,-21,1.42
3,10,9,3,1,-18,7.66
3,10,9,3,1,-16,6.14
3,10,9,3,1,-12,2.95
3,10,9,3,1,-9,11.32
3,10,9,3,1,-8,8.36
3,10,9,3,1,-6,5.16
3,10,9,3,1,-4,7.84
3,10,9,3,3,-29,8.14
3,10,9,3,3,-24,3.32
3,10,9,3,3,-23,1.13
3,10,9,3,3,-21,1.36
3,10,9,3,3,-20,6.57
3,10,9,3,3,-16,4.42
3,10,9,3,3,-15,7.49
3,10,9,3,3,-12,1.53
3,10,9,3,3,-5,5.52
3,10,9,3,3,-4,10.58
3,10,9,3,3,-3,16.37
3,10,9,3,4,-29,24.14
3,10,9,3,4,-12,7.44
3,10,9,3,4,-4,15.99
3,10,9,3,5,-15,11.71
3,10,9,3,9,-13,10.34
3,10,9,3,9,-12,36.29
3,10,9,3,9,-11,22.16
3,10,9,3,9,-10,1.51
3,10,9,3,9,-8,0.91
3,10,9,3,9,-7,18
3,10,9,3,9,-5,61.35
3,10,9,3,9,-4,168.74
3,10,9,3,9,-3,1.85
3,10,9,3,9,-2,18.06
3,10,9,3,9,-1,4.37
3,10,9,3,10,-20,4.16
3,10,9,3,10,-19,21.85
3,10,9,3,10,-14,10.67
3,10,9,3,10,-12,65.14
3,10,9,3,10,-10,18.25
3,10,9,3,10,-9,44.71
3,10,9,3,10,-5,7.98
3,10,9,3,10,-2,80.29
3,10,9,4,1,-21,5.15
3,10,9,4,1,-19,3.39
3,10,9,4,1,-12,33.72
3,10,9,4,1,-11,13.96
3,10,9,4,1,-10,1.49
3,10,9,4,3,-23,5.33
3,10,9,4,3,-22,13.24
3,10,9,4,3,-12,13.35
3,10,9,4,4,-22,20.15
3,10,9,4,4,-12,19.45
3,10,9,4,9,-20,181.16
3,10,9,4,9,-19,11.29
3,10,9,4,9,-18,45.95
3,10,9,4,9,-17,82.64
3,10,9,4,9,-16,57.51
3,10,9,4,9,-15,90.03
3,10,9,4,9,-14,28.53
3,10,9,4,9,-13,73.31
3,10,9,4,9,-12,140.47
3,10,9,4,9,-11,289.28
3,10,9,4,9,-10,115.06
3,10,9,4,9,-9,422.35
3,10,9,4,9,-8,50.73
3,10,9,4,9,-7,43.08
3,10,9,4,9,-6,141.07
3,10,9,4,9,-5,122.26
3,10,9,4,9,-4,258.72
3,10,9,4,9,-3,313.19
3,10,9,4,9,-2,202.57
3,10,9,4,9,-1,72.56
3,10,9,4,10,-20,52.93
3,10,9,4,10,-18,24.05
3,10,9,4,10,-17,26.22
3,10,9,4,10,-16,40.68
3,10,9,4,10,-15,23.79
3,10,9,4,10,-14,14.8
3,10,9,4,10,-13,27.48
3,10,9,4,10,-12,90.59
3,10,9,4,10,-11,264.67
3,10,9,4,10,-10,133.92
3,10,9,4,10,-9,3.12
3,10,9,4,10,-8,42.37
3,10,9,4,10,-7,17.25
3,10,9,4,10,-6,109.99
3,10,9,4,10,-5,3.42
3,10,9,4,10,-4,29.96
3,10,9,4,10,-3,101.06
3,10,9,4,10,-2,69.87
3,10,9,4,10,-1,36.71
3,13,1,4,9,-20,38.94
3,13,1,4,9,-18,19.43
3,13,1,4,9,-17,4.4
3,13,1,4,9,-16,65.25
3,13,1,4,9,-15,13.56
3,13,1,4,9,-14,132.2
3,13,1,4,9,-13,436.77
3,13,1,4,9,-12,24.14
3,13,1,4,9,-11,67.05
3,13,1,4,9,-10,51.42
3,13,1,4,9,-9,42.31
3,13,1,4,9,-8,181.79
3,13,1,4,9,-7,93.45
3,13,1,4,9,-6,260.46
3,13,1,4,9,-5,247.72
3,13,1,4,9,-4,193.81
3,13,1,4,9,-3,17.54
3,13,1,4,9,-2,67.57
3,13,1,4,9,-1,96.38
3,14,9,1,1,-30,36.98
3,14,9,1,1,-29,3.44
3,14,9,1,1,-27,3.64
3,14,9,1,1,-26,17.14
3,14,9,1,1,-21,17.32
3,14,9,1,1,-20,27.13
3,14,9,1,1,-17,12.49
3,14,9,1,1,-16,21.76
3,14,9,1,1,-15,1.99
3,14,9,1,1,-14,22.08
3,14,9,1,1,-12,25.6
3,14,9,1,1,-11,43.07
3,14,9,1,1,-10,14.59
3,14,9,1,1,-8,1.82
3,14,9,1,1,-6,2.01
3,14,9,1,1,-5,16.96
3,14,9,1,1,-4,6.25
3,14,9,1,3,-30,4.04
3,14,9,1,3,-29,22.09
3,14,9,1,3,-21,98.67
3,14,9,1,3,-17,26.86
3,14,9,1,3,-16,12.82
3,14,9,1,3,-15,18.97
3,14,9,1,3,-9,10.79
3,14,9,1,3,-7,3.51
3,14,9,1,3,-6,0.83
3,14,9,1,3,-5,24.62
3,14,9,1,3,-4,14.76
3,14,9,1,4,-21,99.34
3,14,9,1,4,-9,2.19
3,14,9,1,4,-5,18.16
3,14,9,1,4,-4,25.95
3,14,9,1,5,-30,115.44
3,14,9,1,5,-29,6.01
3,14,9,1,5,-28,57.64
3,14,9,1,5,-7,7.29
3,14,9,1,5,-4,7.94
3,14,9,1,9,-14,60.29
3,14,9,1,10,-20,199.8
3,14,9,1,10,-19,5.61
3,14,9,1,10,-17,38.78
3,14,9,1,10,-16,42.16
3,14,9,1,10,-15,1.44
3,14,9,1,10,-14,95.23
3,14,9,1,10,-13,113.33
3,14,9,1,10,-12,156.95
3,14,9,1,10,-11,236.34
3,14,9,1,10,-10,127.47
3,14,9,1,10,-9,52.63
3,14,9,1,10,-8,132.1
3,14,9,1,10,-7,26.98
3,14,9,1,10,-6,246.71
3,14,9,1,10,-5,105.1
3,14,9,1,10,-4,177.46
3,14,9,1,10,-3,80.71
3,14,9,1,10,-2,124.36
3,14,9,1,10,-1,106.93
3,14,9,2,1,-30,46.68
3,14,9,2,1,-25,11.69
3,14,9,2,1,-16,9.99
3,14,9,2,1,-10,2.09
3,14,9,2,1,-9,15.77
3,14,9,2,3,-30,12.01
3,14,9,2,3,-10,24.26
3,14,9,2,4,-21,12.17
3,14,9,2,4,-7,4
3,14,9,2,4,-5,1.68
3,14,9,2,5,-30,61.97
3,14,9,2,9,-20,88.19
3,14,9,2,9,-14,5.41
3,14,9,2,9,-10,3.42
3,14,9,2,9,-6,1.9
3,14,9,2,10,-20,190.37
3,14,9,2,10,-19,30.6
3,14,9,2,10,-18,17.33
3,14,9,2,10,-17,63.61
3,14,9,2,10,-16,133.32
3,14,9,2,10,-15,83.07
3,14,9,2,10,-14,49.6
3,14,9,2,10,-13,112.88
3,14,9,2,10,-12,241.62
3,14,9,2,10,-11,276.13
3,14,9,2,10,-10,92.96
3,14,9,2,10,-9,144.61
3,14,9,2,10,-8,192.55
3,14,9,2,10,-7,56.02
3,14,9,2,10,-6,25.41
3,14,9,2,10,-5,204.74
3,14,9,2,10,-4,206.8
3,14,9,2,10,-3,110.59
3,14,9,2,10,-2,71.18
3,14,9,2,10,-1,128.08
3,14,9,3,1,-30,6.1
3,14,9,3,1,-29,43.24
3,14,9,3,1,-27,3.83
3,14,9,3,1,-26,11.18
3,14,9,3,1,-24,4.42
3,14,9,3,1,-21,19.82
3,14,9,3,1,-18,8.98
3,14,9,3,1,-15,8.37
3,14,9,3,1,-14,16.64
3,14,9,3,1,-12,3.78
3,14,9,3,1,-10,12.34
3,14,9,3,3,-30,47.14
3,14,9,3,3,-26,3.05
3,14,9,3,3,-24,22.92
3,14,9,3,3,-21,81.4
3,14,9,3,3,-14,5.56
3,14,9,3,3,-9,15.36
3,14,9,3,3,-5,5.01
3,14,9,3,4,-30,28.04
3,14,9,3,4,-29,197.41
3,14,9,3,4,-12,3.83
3,14,9,3,4,-10,0.63
3,14,9,3,5,-24,22.45
3,14,9,3,5,-10,1.48
3,14,9,3,5,-6,4.92
3,14,9,3,5,-4,30.18
3,14,9,3,9,-20,70.03
3,14,9,3,9,-19,12.21
3,14,9,3,9,-17,8.33
3,14,9,3,9,-12,8.61
3,14,9,3,9,-6,9.37
3,14,9,3,10,-20,200.47
3,14,9,3,10,-19,21.27
3,14,9,3,10,-18,8.46
3,14,9,3,10,-17,48.83
3,14,9,3,10,-16,287.19
3,14,9,3,10,-15,90.34
3,14,9,3,10,-14,40.65
3,14,9,3,10,-13,179.09
3,14,9,3,10,-12,462.96
3,14,9,3,10,-11,177.75
3,14,9,3,10,-10,280.92
3,14,9,3,10,-9,220.99
3,14,9,3,10,-8,298.06
3,14,9,3,10,-7,130.17
3,14,9,3,10,-6,146.96
3,14,9,3,10,-5,251.72
3,14,9,3,10,-4,234.63
3,14,9,3,10,-3,74.77
3,14,9,3,10,-2,185.93
3,14,9,3,10,-1,214.73
3,14,9,4,1,-30,250.47
3,14,9,4,1,-28,17.31
3,14,9,4,1,-27,17.57
3,14,9,4,1,-22,4.62
3,14,9,4,3,-30,67.35
3,14,9,4,4,-30,32.43
3,14,9,4,5,-30,42.99
3,14,9,4,5,-28,25.56
3,14,9,4,5,-26,23.3
3,14,9,4,9,-20,1587.02
3,14,9,4,9,-19,18.02
3,14,9,4,9,-18,19.92
3,14,9,4,9,-17,74.65
3,14,9,4,9,-16,93.85
3,14,9,4,9,-15,277.91
3,14,9,4,9,-14,5.53
3,14,9,4,9,-12,295.82
3,14,9,4,9,-11,24.85
3,14,9,4,9,-10,34.4
3,14,9,4,9,-9,21.43
3,14,9,4,9,-8,94.5
3,14,9,4,9,-7,2.56
3,14,9,4,9,-6,85.53
3,14,9,4,9,-5,92.96
3,14,9,4,9,-4,62.89
3,14,9,4,9,-3,207.02
3,14,9,4,9,-2,229.25
3,14,9,4,9,-1,58.35
3,14,9,4,10,-20,1417.44
3,14,9,4,10,-19,153.24
3,14,9,4,10,-18,185.86
3,14,9,4,10,-17,240.02
3,14,9,4,10,-16,628.6
3,14,9,4,10,-15,825.82
3,14,9,4,10,-14,421.69
3,14,9,4,10,-13,976.35
3,14,9,4,10,-12,780.48
3,14,9,4,10,-11,586.68
3,14,9,4,10,-10,578.48
3,14,9,4,10,-9,883.03
3,14,9,4,10,-8,1491.08
3,14,9,4,10,-7,295.85
3,14,9,4,10,-6,619.59
3,14,9,4,10,-5,1117.45
3,14,9,4,10,-4,586.16
3,14,9,4,10,-3,978.1
3,14,9,4,10,-2,415.6
3,14,9,4,10,-1,1023.12
3,16,1,1,4,-17,4.3
3,16,1,1,4,-16,28.7
3,16,1,1,5,-16,3.5
3,16,1,1,5,-11,10.05
3,16,1,1,5,-7,65.39
3,16,1,2,1,-30,9.61
3,16,1,2,1,-18,49.01
3,16,1,2,1,-11,204.03
3,16,1,2,2,-15,0.46
3,16,1,2,2,-2,33.98
3,16,1,2,3,-25,12.04
3,16,1,2,3,-15,126.72
3,16,1,2,3,-14,14.35
3,16,1,2,3,-12,3.18
3,16,1,2,3,-11,33.07
3,16,1,2,3,-2,8.58
3,16,1,2,4,-16,18.92
3,16,1,2,4,-15,164.4
3,16,1,2,4,-11,9.36
3,16,1,2,4,-2,21.17
3,16,1,2,5,-16,84.99
3,16,1,2,5,-15,26.73
3,16,1,2,5,-10,13.03
3,16,1,2,5,-2,46.04
3,16,1,2,6,-15,70.68
3,16,1,2,6,-14,3.89
3,16,1,2,6,-13,33.21
3,16,1,2,9,-17,41.93
3,16,1,2,9,-16,2.44
3,16,1,2,9,-15,68.86
3,16,1,2,9,-13,43.52
3,16,1,2,9,-6,29.96
3,16,1,2,9,-5,106.44
3,16,1,2,9,-3,151.68
3,16,1,3,1,-26,3.54
3,16,1,3,1,-18,46.31
3,16,1,3,1,-16,16.6
3,16,1,3,1,-15,105.02
3,16,1,3,1,-14,24.68
3,16,1,3,1,-12,25.06
3,16,1,3,1,-11,1.53
3,16,1,3,1,-7,12
3,16,1,3,1,-6,22.44
3,16,1,3,1,-3,127.38
3,16,1,3,1,-1,4.7
3,16,1,3,2,-16,1.5
3,16,1,3,2,-9,8.82
3,16,1,3,2,-8,13.63
3,16,1,3,2,-3,27.04
3,16,1,3,3,-20,13
3,16,1,3,3,-19,252.54
3,16,1,3,3,-18,19.52
3,16,1,3,3,-17,41.97
3,16,1,3,3,-16,203.19
3,16,1,3,3,-15,95.17
3,16,1,3,3,-14,2.65
3,16,1,3,3,-13,80.37
3,16,1,3,3,-12,24.07
3,16,1,3,3,-11,62.21
3,16,1,3,3,-10,109.61
3,16,1,3,3,-9,5.7
3,16,1,3,3,-8,54.99
3,16,1,3,3,-6,94.36
3,16,1,3,3,-4,112.9
3,16,1,3,3,-3,86.94
3,16,1,3,3,-2,153.97
3,16,1,3,4,-20,61.88
3,16,1,3,4,-18,6.98
3,16,1,3,4,-17,78.46
3,16,1,3,4,-16,107.74
3,16,1,3,4,-15,13.85
3,16,1,3,4,-14,16.72
3,16,1,3,4,-11,132.71
3,16,1,3,4,-10,37.46
3,16,1,3,4,-9,16.83
3,16,1,3,4,-8,42.71
3,16,1,3,4,-7,9.44
3,16,1,3,4,-6,6.38
3,16,1,3,4,-5,8.27
3,16,1,3,4,-4,3.61
3,16,1,3,4,-2,34.09
3,16,1,3,4,-1,11.17
3,16,1,3,5,-19,226.55
3,16,1,3,5,-17,18.21
3,16,1,3,5,-16,89.31
3,16,1,3,5,-15,202.62
3,16,1,3,5,-11,82.35
3,16,1,3,5,-9,127.82
3,16,1,3,5,-7,58.94
3,16,1,3,5,-6,81
3,16,1,3,5,-4,154.6
3,16,1,3,6,-7,3.2
3,16,1,3,9,-17,43.99
3,16,1,3,9,-16,10.6
3,16,1,3,9,-15,6.76
3,16,1,3,9,-14,96.84
3,16,1,3,9,-13,41.8
3,16,1,3,9,-12,48.6
3,16,1,3,9,-11,209.46
3,16,1,3,9,-10,24.72
3,16,1,3,9,-9,51.51
3,16,1,3,9,-8,34.11
3,16,1,3,9,-7,52.29
3,16,1,3,9,-5,894.65
3,16,1,3,9,-4,4.31
3,16,1,3,9,-3,212.72
3,16,1,3,9,-2,74.19
3,16,1,3,9,-1,29.91
3,16,1,4,1,-15,8.15
3,16,1,4,1,-10,1.49
3,16,1,4,1,-5,66.64
3,16,1,4,1,-4,97.5
3,16,1,4,1,-3,12.12
3,16,1,4,1,-1,61.18
3,16,1,4,2,-19,10.46
3,16,1,4,3,-19,49.71
3,16,1,4,3,-16,45.86
3,16,1,4,3,-15,26.11
3,16,1,4,3,-10,25.98
3,16,1,4,4,-16,3.55
3,16,1,4,4,-15,15.75
3,16,1,4,4,-10,27.44
3,16,1,4,4,-1,0.61
3,16,1,4,5,-15,14.64
3,16,1,4,9,-20,2.58
3,16,1,4,9,-19,8.41
3,16,1,4,9,-17,44.36
3,16,1,4,9,-16,88.43
3,16,1,4,9,-15,71.58
3,16,1,4,9,-14,403.23
3,16,1,4,9,-13,55.85
3,16,1,4,9,-12,262.98
3,16,1,4,9,-11,26.52
3,16,1,4,9,-9,229.94
3,16,1,4,9,-7,324.87
3,16,1,4,9,-6,450.45
3,16,1,4,9,-5,398.45
3,16,1,4,9,-4,317.97
3,16,1,4,9,-3,206.01
3,16,1,4,9,-2,205.27
3,16,1,4,9,-1,396.42
3,16,2,1,1,-23,2.95
3,16,2,1,1,-22,6.15
3,16,2,1,1,-20,1.92
3,16,2,1,1,-9,16.23
3,16,2,1,2,-19,5.74
3,16,2,1,2,-14,2.42
3,16,2,1,2,-13,3.05
3,16,2,1,3,-17,14.45
3,16,2,1,3,-15,26.93
3,16,2,1,3,-14,1.84
3,16,2,1,3,-12,3.69
3,16,2,1,3,-10,4.75
3,16,2,1,3,-2,47.07
3,16,2,1,3,-1,46.94
3,16,2,1,4,-17,4.49
3,16,2,1,4,-15,21.08
3,16,2,1,4,-13,36.45
3,16,2,1,4,-1,56.97
3,16,2,1,5,-18,113.28
3,16,2,1,5,-9,8.63
3,16,2,1,5,-8,8.86
3,16,2,1,5,-4,33.08
3,16,2,1,6,-15,7.59
3,16,2,1,9,-13,2.41
3,16,2,1,9,-12,8.42
3,16,2,1,9,-11,6.03
3,16,2,2,1,-15,0.44
3,16,2,2,1,-10,3.14
3,16,2,2,3,-18,86.19
3,16,2,2,3,-15,5.68
3,16,2,2,3,-11,5.75
3,16,2,2,3,-1,41.94
3,16,2,2,4,-3,3.59
3,16,2,2,5,-19,179.49
3,16,2,2,6,-21,10.31
3,16,2,2,9,-16,472.45
3,16,2,2,9,-12,60.19
3,16,2,2,9,-11,2.4
3,16,2,2,9,-2,2.54
3,16,2,3,1,-26,62.22
3,16,2,3,1,-24,28.22
3,16,2,3,1,-20,9.2
3,16,2,3,1,-19,9.27
3,16,2,3,1,-18,48.27
3,16,2,3,1,-17,79.92
3,16,2,3,1,-16,40.55
3,16,2,3,1,-15,61.72
3,16,2,3,1,-14,156.03
3,16,2,3,1,-12,137.81
3,16,2,3,1,-11,7.04
3,16,2,3,1,-9,5.01
3,16,2,3,1,-5,5.19
3,16,2,3,1,-3,5.87
3,16,2,3,1,-2,60.45
3,16,2,3,1,-1,5.04
3,16,2,3,3,-28,18.84
3,16,2,3,3,-26,123.71
3,16,2,3,3,-24,11.91
3,16,2,3,3,-23,16.78
3,16,2,3,3,-22,53.39
3,16,2,3,3,-21,15.79
3,16,2,3,3,-19,34.46
3,16,2,3,3,-17,137.83
3,16,2,3,3,-16,51.93
3,16,2,3,3,-15,80.25
3,16,2,3,3,-14,26.72
3,16,2,3,3,-13,37.78
3,16,2,3,3,-12,29.49
3,16,2,3,3,-11,41.87
3,16,2,3,3,-10,28.31
3,16,2,3,3,-9,60.85
3,16,2,3,3,-6,14.64
3,16,2,3,3,-4,218.96
3,16,2,3,3,-3,33.33
3,16,2,3,3,-2,82.52
3,16,2,3,3,-1,5.34
3,16,2,3,4,-30,5.31
3,16,2,3,4,-23,7.65
3,16,2,3,4,-22,101.59
3,16,2,3,4,-21,5.27
3,16,2,3,4,-19,3.47
3,16,2,3,4,-16,12.31
3,16,2,3,4,-14,11.77
3,16,2,3,4,-12,17.23
3,16,2,3,4,-11,5.28
3,16,2,3,4,-10,19.9
3,16,2,3,4,-9,93.49
3,16,2,3,4,-8,32.38
3,16,2,3,4,-7,22.3
3,16,2,3,4,-6,30.48
3,16,2,3,4,-4,39.2
3,16,2,3,4,-3,76.43
3,16,2,3,4,-2,2.83
3,16,2,3,4,-1,46.57
3,16,2,3,5,-25,13.16
3,16,2,3,5,-19,213.42
3,16,2,3,5,-17,9.06
3,16,2,3,5,-13,68.09
3,16,2,3,5,-12,8.46
3,16,2,3,5,-11,6.11
3,16,2,3,5,-10,43.33
3,16,2,3,5,-7,77.88
3,16,2,3,5,-5,166.02
3,16,2,3,5,-4,131.56
3,16,2,3,5,-1,154.52
3,16,2,3,6,-19,14.12
3,16,2,3,6,-3,39.89
3,16,2,3,9,-20,5.25
3,16,2,3,9,-16,74.42
3,16,2,3,9,-14,6.05
3,16,2,3,9,-13,1.55
3,16,2,3,9,-11,8.64
3,16,2,3,9,-10,73.79
3,16,2,3,9,-9,53.07
3,16,2,3,9,-8,9.57
3,16,2,3,9,-7,35.74
3,16,2,3,9,-6,95.01
3,16,2,3,9,-5,18.68
3,16,2,3,9,-4,82.04
3,16,2,3,9,-3,94.26
3,16,2,3,9,-2,39.03
3,16,2,3,9,-1,51.34
3,16,2,4,1,-8,25.61
3,16,2,4,1,-4,32.25
3,16,2,4,1,-1,10.94
3,16,2,4,3,-11,1.94
3,16,2,4,3,-2,24.17
3,16,2,4,4,-27,19.13
3,16,2,4,9,-19,2.58
3,16,2,4,9,-17,28.79
3,16,2,4,9,-16,7.11
3,16,2,4,9,-15,16.08
3,16,2,4,9,-14,4.46
3,16,2,4,9,-12,9.29
3,16,2,4,9,-11,81.28
3,16,2,4,9,-10,1.4
3,16,2,4,9,-9,34.5
3,16,2,4,9,-8,38.1
3,16,2,4,9,-7,0.93
3,16,2,4,9,-6,14.7
3,16,2,4,9,-5,28.68
3,16,2,4,9,-4,23.76
3,16,2,4,9,-3,31.19
3,16,2,4,9,-2,4.02
3,16,2,4,9,-1,3.34
3,16,2,4,10,-9,4.19
3,16,4,1,1,-17,11.84
3,16,4,1,1,-15,322.43
3,16,4,1,2,-13,0.8
3,16,4,1,3,-21,1.03
3,16,4,1,3,-20,10.07
3,16,4,1,3,-17,28.88
3,16,4,1,3,-15,25.12
3,16,4,1,3,-12,4.66
3,16,4,1,3,-11,5.37
3,16,4,1,3,-10,3.91
3,16,4,1,3,-8,70.43
3,16,4,1,3,-5,1.38
3,16,4,1,3,-4,66.87
3,16,4,1,3,-2,13.97
3,16,4,1,4,-23,27.76
3,16,4,1,4,-21,2.2
3,16,4,1,4,-20,19
3,16,4,1,4,-18,8.35
3,16,4,1,4,-17,70.88
3,16,4,1,4,-16,28.46
3,16,4,1,4,-10,52.05
3,16,4,1,4,-4,0
3,16,4,1,4,-2,79.26
3,16,4,1,4,-1,35.06
3,16,4,1,5,-17,123.4
3,16,4,1,5,-14,15.36
3,16,4,1,5,-13,67.42
3,16,4,1,5,-11,12.69
3,16,4,1,5,-4,77.48
3,16,4,1,5,-3,13.11
3,16,4,1,5,-2,57.77
3,16,4,1,6,-4,34.62
3,16,4,1,9,-16,16.28
3,16,4,1,9,-15,184.31
3,16,4,1,9,-12,120.56
3,16,4,1,9,-11,90.39
3,16,4,1,9,-10,7.95
3,16,4,1,9,-9,46.27
3,16,4,1,9,-2,57.44
3,16,4,1,10,-17,1.26
3,16,4,1,10,-16,47.26
3,16,4,1,10,-15,3.51
3,16,4,1,10,-12,12.86
3,16,4,1,10,-11,19.08
3,16,4,1,10,-10,10.78
3,16,4,1,10,-9,66.56
3,16,4,1,10,-7,11.98
3,16,4,1,10,-6,2.62
3,16,4,1,10,-5,21.56
3,16,4,1,10,-4,7.92
3,16,4,1,10,-3,72.6
3,16,4,1,10,-2,41.28
3,16,4,2,1,-27,18.4
3,16,4,2,1,-17,32.73
3,16,4,2,1,-14,62.41
3,16,4,2,1,-13,80.57
3,16,4,2,1,-12,28.63
3,16,4,2,1,-11,26.28
3,16,4,2,1,-10,2.58
3,16,4,2,1,-9,14.19
3,16,4,2,1,-8,62.85
3,16,4,2,1,-6,24.21
3,16,4,2,1,-5,26.09
3,16,4,2,1,-2,0.01
3,16,4,2,2,-2,92.21
3,16,4,2,2,-1,17.61
3,16,4,2,3,-24,50.12
3,16,4,2,3,-22,74.37
3,16,4,2,3,-20,62.43
3,16,4,2,3,-19,21.32
3,16,4,2,3,-18,1.57
3,16,4,2,3,-17,190.84
3,16,4,2,3,-16,83.76
3,16,4,2,3,-14,2.73
3,16,4,2,3,-11,129.21
3,16,4,2,3,-10,44.33
3,16,4,2,3,-7,20.57
3,16,4,2,3,-6,6.66
3,16,4,2,3,-4,1.61
3,16,4,2,3,-3,36.68
3,16,4,2,3,-2,41.59
3,16,4,2,4,-22,19.87
3,16,4,2,4,-21,8.93
3,16,4,2,4,-20,13.61
3,16,4,2,4,-19,7.69
3,16,4,2,4,-17,21.65
3,16,4,2,4,-15,21.86
3,16,4,2,4,-14,1.12
3,16,4,2,4,-13,39.19
3,16,4,2,4,-12,162.72
3,16,4,2,4,-11,19.01
3,16,4,2,4,-8,2.07
3,16,4,2,4,-6,3.4
3,16,4,2,4,-5,50.81
3,16,4,2,4,-3,6.54
3,16,4,2,4,-2,67.54
3,16,4,2,4,-1,30.25
3,16,4,2,5,-17,30.1
3,16,4,2,5,-16,17.37
3,16,4,2,5,-13,89.48
3,16,4,2,5,-9,39.26
3,16,4,2,5,-7,5.65
3,16,4,2,5,-5,0
3,16,4,2,5,-2,12.02
3,16,4,2,6,-23,11.13
3,16,4,2,6,-19,12.47
3,16,4,2,6,-16,23.07
3,16,4,2,6,-15,85.63
3,16,4,2,6,-13,20.3
3,16,4,2,6,-10,8.13
3,16,4,2,9,-19,5.79
3,16,4,2,9,-17,104.81
3,16,4,2,9,-15,139.22
3,16,4,2,9,-13,120.11
3,16,4,2,9,-12,115.09
3,16,4,2,9,-11,35.7
3,16,4,2,9,-10,19.19
3,16,4,2,9,-9,27.19
3,16,4,2,9,-7,17.51
3,16,4,2,9,-5,6.53
3,16,4,2,9,-2,24.99
3,16,4,2,10,-14,26.58
3,16,4,2,10,-13,25.44
3,16,4,2,10,-12,61.23
3,16,4,2,10,-11,208.05
3,16,4,2,10,-10,69.59
